rownames,JOURNAL,departement,item_year,item_day,item_month,ref_doc,item_account,amount,details,company,project,nature
26227,BTE,NE9,2020,31,3,3,62831100,37.23,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26228,BTE,NE9,2020,31,3,3,62831100,36,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26229,BTE,NE9,2020,31,3,3,62831100,36.61,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26230,BTE,NE9,2020,31,3,3,62831100,128.82,CNSS_0320_CHARGE_PATRON_ Respons,,NE999,T66100
26231,BTE,NE9,2020,31,3,3,62831100,122.97,CNSS_0320_CHARGE_PATRON_ Supervi,,NE902,T66100
26232,BTE,NE9,2020,31,3,3,62831100,57.57,CNSS_0320_CHARGE_PATRON_ Chauffe,,NE902,T66100
26233,BTE,NE9,2020,31,3,3,62831100,128.82,CNSS_0320_CHARGE_PATRON_ Reponsa,,NE902,T66100
26234,BTE,NE9,2020,31,3,3,62831100,37.84,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26235,BTE,NE9,2020,31,3,3,62831100,34.82,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26236,BTE,NE9,2020,31,3,3,62831100,47.26,CNSS_0320_CHARGE_PATRON_ Hygieni,,NE902,T66100
26237,BTE,NE9,2020,31,3,3,62831100,128.82,CNSS_0320_CHARGE_PATRON_ Reponsa,,NE902,T66100
26238,BTE,NE9,2020,31,3,3,62831100,75.86,CNSS_0320_CHARGE_PATRON_ Technic,,NE902,T66100
26239,BTE,NE9,2020,31,3,3,62831100,120.08,CNSS_0320_CHARGE_PATRON_ Gestion,,NE902,T66100
26240,BTE,NE9,2020,31,3,3,62831100,52.93,CNSS_0320_CHARGE_PATRON_ Chauffe,,NE902,T66100
26241,BTE,NE9,2020,31,3,3,62831100,37.84,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26242,BTE,NE9,2020,31,3,3,62831100,37.84,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26243,BTE,NE9,2020,31,3,3,62831100,37.84,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26244,BTE,NE9,2020,31,3,3,63030000,870.79,C_4707945_2BATTERIE_CHAINE FROID,,NE910,T61120
26245,BTE,NE9,2020,31,3,3,63730000,181.23,C_4707947_LAIT POUDR+2HUIL+RIZ+P,,NE910,T61220
26246,BTE,NE9,2020,31,3,3,62110000,165.41,VIR_SAL_0320_Gardien_NI004 HAMID,,NE910,T66007
26247,BTE,NE9,2020,31,3,3,62110000,224.86,VIR_SAL_0320_Gardien_NI005 GUIND,,NE910,T66007
26248,BTE,NE9,2020,31,3,3,62110000,155.5,VIR_SAL_0320_Lavandier_NI011 AMA,,NE910,T66007
26249,BTE,NE9,2020,31,3,3,62110000,219.53,VIR_SAL_0320_Gardien_NI022 KALIL,,NE910,T66007
26250,BTE,NE9,2020,31,3,3,62210000,480.98,VIR_SAL_0320_Responsable Finance,,NE910,T66002
26251,BTE,NE9,2020,31,3,3,62110000,201.23,VIR_SAL_0320_Gardien_NI033 YOUNO,,NE910,T66007
26252,BTE,NE9,2020,31,3,3,62410000,185.23,VIR_SAL_0320_Chauffeur_NI034 MAM,,NE910,T66006
26253,BTE,NE9,2020,31,3,3,62410000,282.03,VIR_SAL_0320_Chauffeur_MI177 SOU,,NE910,T66006
26254,BTE,NE9,2020,31,3,3,62110000,150.16,VIR_SAL_0320_CuisinierLavandier_,,NE910,T66007
26255,BTE,NE9,2020,31,3,3,62110000,200.47,VIR_SAL_0320_Gardien_NI042 MAOUR,,NE910,T66007
26256,BTE,NE9,2020,31,3,3,62110000,213.43,VIR_SAL_0320_Gardien_NI044 GUERO,,NE910,T66007
26257,BTE,NE9,2020,31,3,3,62410000,195.9,VIR_SAL_0320_Chauffeur_NI050 ABD,,NE910,T66006
26258,BTE,NE9,2020,31,3,3,62210000,257.64,VIR_SAL_0320_Secretaire_NI059 AM,,NE910,T66002
26259,AIN,EPIS,2020,31,1,3,61200000,3818.88,ABADPOUR Alaleh 31012020,MSFF,80S466,6120
26260,AIN,EPIS,2020,31,1,3,61239000,198.25,ABADPOUR Alaleh 31012020,MSFF,80S466,6123
26261,AIN,EPIS,2020,31,1,3,61239000,93.54,ABADPOUR Alaleh 31012020,MSFF,80S466,6123
26262,AIN,EPIS,2020,31,1,3,61200000,2240,ABOK Florence Adhiambo 31012020,MSFF,80S458,6120
26263,AIN,EPIS,2020,31,1,3,61239000,195.74,ABOK Florence Adhiambo 31012020,MSFF,80S458,6123
26264,AIN,EPIS,2020,31,1,3,61239000,54.88,ABOK Florence Adhiambo 31012020,MSFF,80S458,6123
26265,AIN,EPIS,2020,31,1,3,61200000,2116.92,ARIONG'O Milcah Akinyi 31012020,MSFF,80S414,6120
26266,AIN,EPIS,2020,31,1,3,61239000,154.89,ARIONG'O Milcah Akinyi 31012020,MSFF,80S414,6123
26267,AIN,EPIS,2020,31,1,3,61239000,51.84,ARIONG'O Milcah Akinyi 31012020,MSFF,80S414,6123
26268,AIN,EPIS,2020,31,1,3,61200000,2303,BADAWI Mahmoud 31012020,MSFF,80S460,6120
26269,AIN,EPIS,2020,31,1,3,61239000,56.42,BADAWI Mahmoud 31012020,MSFF,80S460,6123
26270,AIN,EPIS,2020,31,1,3,61239000,921.38,BADAWI Mahmoud 31012020,MSFF,80S460,6123
26271,AIN,EPIS,2020,31,1,3,61200000,2398,BERTHE Fatou 31012020,MSFF,80S180,6120
26272,AIN,EPIS,2020,31,1,3,61239000,197.12,BERTHE Fatou 31012020,MSFF,80S180,6123
26273,CTE,NE9,2020,31,3,5,63200000,5.61,TEL_FIXE_022020_BUR3 SONITEL,,NE902,T65310
26274,CTE,NE9,2020,31,3,5,63200000,5.6,TEL_FIXE_022020_LABO SONITEL,,NE902,T65310
26275,CTE,NE9,2020,31,3,5,63120000,0.3,TIMBR_TEL_FIXE_022020 DGI,,NE902,T65720
26276,CTE,NE9,2020,31,3,5,62950000,19.06,CHANGEM_COUSSIN_CABMED SANI KOUN,,NE954,T63100
26277,CTE,NE9,2020,31,3,5,62800000,76.22,FRAISMED_MI025_CHAUF_032020 RABI,,NE954,T66230
26278,CTE,NE9,2020,31,3,5,62800000,7.62,FRAISMED_MI294_AGENT CHAINE DE F,,NE954,T66230
26279,CTE,NE9,2020,31,3,5,63110000,29.8,TRAV PLOMB_CABMED AHMED IBRAHIM,,NE954,T65100
26280,CTE,NE9,2020,31,3,5,62800000,1.52,FRAISMED_MI05_GARD_032020 MAHAMA,,NE954,T66230
26281,CTE,NE9,2020,31,3,5,62800000,13.72,FRAISMED_155_SUP PHARMA_032020 F,,NE954,T66230
26282,CTE,NE9,2020,31,3,5,67400000,16.77,BILLET_BUS MDI-NY_TECH POLY SANI,,NE910,T64110
26283,CTE,NE9,2020,31,3,5,62700000,8.69,JRL_0103_GARD REMPL ALI.I._LABO,,NE902,T66307
26284,CTE,NE9,2020,31,3,5,62700000,8.38,JRL_0903_MANOEUVR _NETTOY ANDOUM,,NE965,T66300
26285,CTE,NE9,2020,31,3,5,62700000,8.38,JRL_0903_MANOEUVR _NETTOY ANDOUM,,NE965,T66300
26286,CTE,NE9,2020,31,3,5,62700000,8.38,JRL_0903_MANOEUVR _NETTOY ANDOUM,,NE965,T66300
26287,BTE,NE9,2020,31,3,3,62831100,37.84,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26288,BTE,NE9,2020,31,3,3,62831100,57.57,CNSS_0320_CHARGE_PATRON_ Chauffe,,NE902,T66100
26289,BTE,NE9,2020,31,3,3,62831100,35.39,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26290,BTE,NE9,2020,31,3,3,62831100,17.7,CNSS_0320_CHARGE_PATRON_ Gardien,,NE954,T66100
26291,BTE,NE9,2020,31,3,3,62831100,124.44,CNSS_0320_CHARGE_PATRON_ Supervi,,NE902,T66100
26292,BTE,NE9,2020,31,3,3,62831100,32.95,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26293,BTE,NE9,2020,31,3,3,62831100,109.59,CNSS_0320_CHARGE_PATRON_ Technic,,NE902,T66100
26294,BTE,NE9,2020,31,3,3,62831100,34.17,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26295,BTE,NE9,2020,31,3,3,62831100,54.79,CNSS_0320_CHARGE_PATRON_ Chauffe,,NE902,T66100
26296,BTE,NE9,2020,31,3,3,62831100,57.3,CNSS_0320_CHARGE_PATRON_ Infirmi,,NE965,T66100
26297,BTE,NE9,2020,31,3,3,62831100,120.08,CNSS_0320_CHARGE_PATRON_ Gestion,,NE999,T66100
26298,BTE,NE9,2020,31,3,3,62831100,33.56,CNSS_0320_CHARGE_PATRON_ Agent C,,NE902,T66100
26299,BTE,NE9,2020,31,3,3,62831100,94.75,CNSS_0320_CHARGE_PATRON_ Supervi,,NE967,T66100
26300,BTE,NE9,2020,31,3,3,62831100,36.25,CNSS_0320_CHARGE_PATRON_ Cuisini,,NE902,T66100
26301,BTE,NE9,2020,31,3,3,62831100,16.48,CNSS_0320_CHARGE_PATRON_ Gardien,,NE954,T66100
26302,BTE,NE9,2020,31,3,3,62831100,32.95,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26303,BTE,NE9,2020,31,3,3,62310000,875.06,VIR_SAL_0320_Responsable Epidemi,,NE910,T66003
26304,BTE,NE9,2020,31,3,3,62210000,500.03,VIR_SAL_0320_Assistant Coordo RH,,NE910,T66002
26305,BTE,NE9,2020,31,3,3,62410000,270.6,VIR_SAL_0320_Superviseur Logisti,,NE910,T66006
26306,BTE,NE9,2020,31,3,3,62110000,192.85,VIR_SAL_0320_Gardien_NI075 ABDOU,,NE910,T66007
26307,BTE,NE9,2020,31,3,3,62410000,165.41,VIR_SAL_0320_Chauffeur_NI076 OUN,,NE910,T66006
26308,BTE,NE9,2020,31,3,3,67320000,237.59,VIR_DEDOUANN+ENLEV_MED+EQT MED A,,NE954,T64030
26309,BTE,NE9,2020,31,3,3,67320000,4151.18,VIR_DEDOUANN+ENLEV_MED+EQT MED A,,NE965,T64030
26310,BTE,NE9,2020,31,3,3,67320000,181.41,VIR_SUIVI_EXO_ENVOI_EMBAL_KWASH,,NE961,T64030
26311,BTE,NE9,2020,31,3,3,79080000,-438.53,VIR_EXO_TVA19%_DEDOUANN+ENLEV_ME,,NE965,T71400
26312,BTE,NE9,2020,31,3,3,63200000,218,VIR_INTERNET_WIFI_03 ORANGE,,NE910,T65300
26313,BTE,NE9,2020,31,3,3,63200000,218,VIR_INTERNET_WIFI_03 ORANGE,,NE902,T65300
26314,BTE,NE9,2020,31,3,3,63200000,182.94,VIR_FLOTTE_EPI_NIA_03 ORANGE,,NE910,T65310
26315,BTE,NE9,2020,31,3,3,63200000,480.21,VIR_FLOTTE_EPI_MDI_03 ORANGE,,NE902,T65310
26316,BTE,NE9,2020,31,3,3,63200000,15.24,VIR_FLOTTE_EPI_ROTA_03 ORANGE,,NE934,T65310
26317,BTE,NE9,2020,31,3,3,63200000,76.22,VIR_FLOTTE_EPI_DETACT_03 ORANGE,,NE965,T65310
26318,BTE,NE9,2020,31,3,3,63200000,8.64,VIR_FLOTTE_EPI_KWASH_03 ORANGE,,NE961,T65310
26319,BTE,NE9,2020,31,3,3,67320000,889.57,C_4707948_DEDOUANN+ENLEV_ECHANT_,,NE961,T64030
26320,AIN,EPIS,2020,31,1,3,61239000,58.75,BERTHE Fatou 31012020,MSFF,80S180,6123
26321,AIN,EPIS,2020,31,1,3,61200000,1877.84,BOSSARD Claire 31012020,MSFF,80S424,6120
26322,AIN,EPIS,2020,31,1,3,61239000,1096.99,BOSSARD Claire 31012020,MSFF,80S424,6123
26323,AIN,EPIS,2020,31,1,3,61239000,45.99,BOSSARD Claire 31012020,MSFF,80S424,6123
26324,AIN,EPIS,2020,31,1,3,61200000,4777,BOUM II Yap Jean Bertra 31012020,MSFF,80S092,6120
26325,AIN,EPIS,2020,31,1,3,61239000,117.03,BOUM II Yap Jean Bertra 31012020,MSFF,80S092,6123
26326,AIN,EPIS,2020,31,1,3,61239000,2481.3,BOUM II Yap Jean Bertra 31012020,MSFF,80S092,6123
26327,AIN,EPIS,2020,31,1,3,61334000,28.38,CHEN Hui Wu 31012020,MSFF,80S323,6133
26328,AIN,EPIS,2020,31,1,3,61309000,261.78,CHEN Hui Wu 31012020,MSFF,80S323,6130
26329,AIN,EPIS,2020,31,1,3,61334000,402,CHEN Hui Wu 31012020,MSFF,80S323,6133
26330,AIN,EPIS,2020,31,1,3,61200000,4081.11,COULBORN Rebecca 31012020,MSFF,80S310,6120
26331,AIN,EPIS,2020,31,1,3,61239000,1977.87,COULBORN Rebecca 31012020,MSFF,80S310,6123
26332,AIN,EPIS,2020,31,1,3,61239000,281.17,COULBORN Rebecca 31012020,MSFF,80S310,6123
26333,AIN,EPIS,2020,31,1,3,61200000,3321.9,GASTELLU ETCHEGORRY MAR 31012020,MSFF,80S390,6120
26334,AIN,EPIS,2020,31,1,3,61239000,1782.16,GASTELLU ETCHEGORRY MAR 31012020,MSFF,80S390,6123
26335,AIN,EPIS,2020,31,1,3,61239000,196.24,GASTELLU ETCHEGORRY MAR 31012020,MSFF,80S390,6123
26336,AIN,EPIS,2020,31,1,3,61200000,4705,GUINDO Ousmane 31012020,MSFF,80S200,6120
26337,AIN,EPIS,2020,31,1,3,61239000,217.43,GUINDO Ousmane 31012020,MSFF,80S200,6123
26338,CTE,NE9,2020,31,3,5,63730000,9.15,CENTURIERS_BUR LAOUALI OUMAROU,,NE902,T61220
26339,CTE,NE9,2020,31,3,5,63730000,10.37,8SERRRURE+6POIGNET_ANDOUME ETS L,,NE965,T61220
26340,CTE,NE9,2020,31,3,5,62700000,8.38,JRL_0403_MANOEUVR_NETTOY_ANDOUDM,,NE965,T66300
26341,CTE,NE9,2020,31,3,5,62700000,8.38,JRL_0403_MANOEUVR_NETTOY_ANDOUDM,,NE965,T66300
26342,CTE,NE9,2020,31,3,5,62700000,4.19,JRL_0403_MANOEUVR_NETTOY_ANDOUDM,,NE965,T66300
26343,CTE,NE9,2020,31,3,5,62800000,4.57,FRAISMED_MI454_MAG_032020 BEN SA,,NE954,T66230
26344,CTE,NE9,2020,31,3,5,62700000,4.34,JRL_1003_GARD REMPL IDB_CABMED H,,NE954,T66306
26345,CTE,NE9,2020,31,3,5,63730000,3.05,CANON SERRURE_BUR ILLA MAMAN,,NE902,T61220
26346,CTE,NE9,2020,31,3,5,62700000,16.77,JRL_02->0303_APPUI INSTAL ELECT_,,NE965,T66300
26347,CTE,NE9,2020,31,3,5,62700000,8.69,JRL_0803_GARD_REMPL_PHARMA HAKIL,,NE902,T66306
26348,CTE,NE9,2020,31,3,5,62950000,27.06,TRAV_PEINTUR_CABMED HAMADOU OUSM,,NE954,T65100
26349,BTE,NE9,2020,31,3,3,62831100,32.95,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26350,BTE,NE9,2020,31,3,3,62831100,32.95,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26351,BTE,NE9,2020,31,3,3,62831100,107.1,CNSS_0320_CHARGE_PATRON_ Supervi,,NE902,T66100
26352,BTE,NE9,2020,31,3,3,62831100,62.16,CNSS_0320_CHARGE_PATRON_ Technic,,NE902,T66100
26353,BTE,NE9,2020,31,3,3,62831100,32.34,CNSS_0320_CHARGE_PATRON_ Lavandi,,NE902,T66100
26354,BTE,NE9,2020,31,3,3,62831100,50.14,CNSS_0320_CHARGE_PATRON_ Assista,,NE902,T66100
26355,BTE,NE9,2020,31,3,3,62831100,64.41,CNSS_0320_CHARGE_PATRON_ Medecin,,NE954,T66100
26356,BTE,NE9,2020,31,3,3,62831100,112.16,CNSS_0320_CHARGE_PATRON_ Assista,,NE902,T66100
26357,BTE,NE9,2020,31,3,3,62831100,36.61,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26358,BTE,NE9,2020,31,3,3,62831100,95.88,CNSS_0320_CHARGE_PATRON_ Charge,,NE902,T66100
26359,BTE,NE9,2020,31,3,3,62831100,40.95,CNSS_0320_CHARGE_PATRON_ Hygieni,,NE902,T66100
26360,BTE,NE9,2020,31,3,3,62831100,128.82,CNSS_0320_CHARGE_PATRON_ Moniteu,,NE902,T66100
26361,BTE,NE9,2020,31,3,3,62831100,42.07,CNSS_0320_CHARGE_PATRON_ Infirmi,,NE954,T66100
26362,BTE,NE9,2020,31,3,3,62831100,57.57,CNSS_0320_CHARGE_PATRON_ Chauffe,,NE902,T66100
26363,BTE,NE9,2020,31,3,3,62831100,37.23,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26364,BTE,NE9,2020,31,3,3,62831100,37.23,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26365,BTE,NE9,2020,31,3,3,67220000,164.04,C_4707949_CARB_GENE_200L_STOCK_B,,NE910,T61200
26366,BTE,NE9,2020,31,3,3,63030000,1941.13,C_4707950_ARMOIR_INFORMATIQ_MDI,,NE902,T61150
26367,BTE,NE9,2020,31,3,3,79080000,-309.93,C_4707950_EXO_TVA19%_ARMOIR_INFO,,NE902,T71400
26368,BTE,NE9,2020,31,3,3,63030000,226.77,VIR_ROUTEUR_BUR NIGER TECHNOLOGI,,NE910,T61150
26369,BTE,NE9,2020,31,3,3,68110000,304.9,VIR_SOUMISS_PROTOCOL_ETD_COVID19,,NE999,T65510
26370,BTE,NE9,2020,31,3,3,62110000,11.37,CNSS_0320_COT.SAL_Gardien_NI004,,NE910,T66007
26371,BTE,NE9,2020,31,3,3,62110000,11.37,CNSS_0320_COT.SAL_Gardien_NI005,,NE910,T66007
26372,BTE,NE9,2020,31,3,3,62110000,11.19,CNSS_0320_COT.SAL_Gardien_NI026,,NE910,T66007
26373,BTE,NE9,2020,31,3,3,62110000,11.46,CNSS_0320_COT.SAL_Lavandier_NI01,,NE910,T66007
26374,BTE,NE9,2020,31,3,3,62110000,10.99,CNSS_0320_COT.SAL_Gardien_NI022,,NE910,T66007
26375,BTE,NE9,2020,31,3,3,62210000,28.7,CNSS_0320_COT.SAL_Responsable Fi,,NE910,T66002
26376,BTE,NE9,2020,31,3,3,62110000,10.81,CNSS_0320_COT.SAL_Gardien_NI033,,NE910,T66007
26377,BTE,NE9,2020,31,3,3,62410000,16.15,CNSS_0320_COT.SAL_Chauffeur_NI03,,NE910,T66006
26378,BTE,NE9,2020,31,3,3,62410000,16.44,CNSS_0320_COT.SAL_Chauffeur_MI17,,NE910,T66006
26379,BTE,NE9,2020,31,3,3,62110000,12.1,CNSS_0320_COT.SAL_CuisinierLavan,,NE910,T66007
26380,AIN,EPIS,2020,31,1,3,61239000,115.27,GUINDO Ousmane 31012020,MSFF,80S200,6123
26381,AIN,EPIS,2020,31,1,3,61200000,2297.3,HAIDER Amna 31012020,MSFF,80S420,6120
26382,AIN,EPIS,2020,31,1,3,61239000,196.54,HAIDER Amna 31012020,MSFF,80S420,6123
26383,AIN,EPIS,2020,31,1,3,61239000,56.27,HAIDER Amna 31012020,MSFF,80S420,6123
26384,AIN,EPIS,2020,31,1,3,61200000,4839,KHAN Afsar 31012020,MSFF,80S336,6120
26385,AIN,EPIS,2020,31,1,3,61239000,218.6,KHAN Afsar 31012020,MSFF,80S336,6123
26386,AIN,EPIS,2020,31,1,3,61239000,118.55,KHAN Afsar 31012020,MSFF,80S336,6123
26387,AIN,EPIS,2020,31,1,3,61200000,2431,KIRUPAKARAN Suresh 31012020,MSFF,80S489,6120
26388,AIN,EPIS,2020,31,1,3,61239000,59.55,KIRUPAKARAN Suresh 31012020,MSFF,80S489,6123
26389,AIN,EPIS,2020,31,1,3,61239000,197.42,KIRUPAKARAN Suresh 31012020,MSFF,80S489,6123
26390,AIN,EPIS,2020,31,1,3,61200000,2644,MBEGA Hassani Omari 31012020,MSFF,80S453,6120
26391,AIN,EPIS,2020,31,1,3,61239000,199.28,MBEGA Hassani Omari 31012020,MSFF,80S453,6123
26392,AIN,EPIS,2020,31,1,3,61239000,64.77,MBEGA Hassani Omari 31012020,MSFF,80S453,6123
26393,AIN,EPIS,2020,31,1,3,61200000,1966,MUKAGATARE Isabelle 31012020,MSFF,80S452,6120
26394,AIN,EPIS,2020,31,1,3,61239000,193.32,MUKAGATARE Isabelle 31012020,MSFF,80S452,6123
26395,AIN,EPIS,2020,31,1,3,61239000,48.16,MUKAGATARE Isabelle 31012020,MSFF,80S452,6123
26396,AIN,EPIS,2020,31,1,3,61200000,4108,NASEER Nasir 31012020,MSFF,80S447,6120
26397,AIN,EPIS,2020,31,1,3,61239000,100.64,NASEER Nasir 31012020,MSFF,80S447,6123
26398,CTE,NE9,2020,31,3,5,62835000,41.92,PDIEM_16->2003_TECH POLY SANI DA,,NE910,T66210
26399,CTE,NE9,2020,31,3,5,62700000,12.2,JRL_0403_CHAUF _REMPL_M.RABIOU I,,NE967,T66306
26400,CTE,NE9,2020,31,3,5,62700000,12.2,JRL_0503_CHAUF _REMPL_M.RABIOU,,NE967,T66306
26401,CTE,NE9,2020,31,3,5,62700000,6.1,JRL_0603_CHAUF _REMPL_M.RABIOU I,,NE967,T66306
26402,CTE,NE9,2020,31,3,5,62310000,152.45,AVCE_SAL032020_PIT NGOUMBOUTE MB,,NE965,T66003
26403,CTE,NE9,2020,31,3,5,62210000,121.96,AVCE_SAL032020_AS RH SANA DAOUDA,,NE902,T66002
26404,CTE,NE9,2020,31,3,5,62410000,38.11,AVCE_SAL032020_CHAUF ABDERAMINE,,NE902,T66006
26405,CTE,NE9,2020,31,3,5,62210000,152.45,AVCE_SAL032020_RESP FIN ABDOU SO,,NE902,T66002
26406,CTE,NE9,2020,31,3,5,62410000,60.98,AVCE_SAL032020_CHAUF ABDOU MAHAM,,NE902,T66006
26407,CTE,NE9,2020,31,3,5,62410000,15.24,AVCE_SAL032020_GARD ABDOU MAHAMA,,NE902,T66006
26408,CTE,NE9,2020,31,3,5,62410000,15.24,AVCE_SAL032020_GARD ABOU SABIOU,,NE902,T66006
26409,CTE,NE9,2020,31,3,5,62410000,22.87,AVCE_SAL032020_GARD ADOH OUMAROU,,NE902,T66006
26410,CTE,NE9,2020,31,3,5,62410000,152.45,AVCE_SAL032020_OP RADIO ALFARI S,,NE902,T66006
26411,CTE,NE9,2020,31,3,5,62210000,45.73,AVCE_SAL032020_AS COMPTABLE AMAD,,NE902,T66002
26412,CTE,NE9,2020,31,3,5,62410000,121.96,AVCE_SAL032020_ACHETEUR BATOURE,,NE902,T66006
26413,CTE,NE9,2020,31,3,5,62310000,137.2,AVCE_SAL032020_CHARG IT BOUBACAR,,NE902,T66003
26414,CTE,NE9,2020,31,3,5,62410000,15.24,AVCE_SAL032020_GARD BRAH SANI,,NE902,T66006
26415,BTE,NE9,2020,31,3,3,62831100,31.73,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26416,BTE,NE9,2020,31,3,3,62831100,128.82,CNSS_0320_CHARGE_PATRON_ Respons,,NE902,T66100
26417,BTE,NE9,2020,31,3,3,62831100,41.38,CNSS_0320_CHARGE_PATRON_ Infirmi,,NE954,T66100
26418,BTE,NE9,2020,31,3,3,62831100,53.53,CNSS_0320_CHARGE_PATRON_ Infirmi,,NE954,T66100
26419,BTE,NE9,2020,31,3,3,62831100,30.51,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26420,BTE,NE9,2020,31,3,3,62831100,30.51,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26421,BTE,NE9,2020,31,3,3,62831100,30.51,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26422,BTE,NE9,2020,31,3,3,62831100,32.95,CNSS_0320_CHARGE_PATRON_ Gardien,,NE902,T66100
26423,BTE,NE9,2020,31,3,3,62831100,16.78,CNSS_0320_CHARGE_PATRON_ Lavandi,,NE954,T66100
26424,BTE,NE9,2020,31,3,3,62831100,120.08,CNSS_0320_CHARGE_PATRON_ Supervi,,NE967,T66100
26425,BTE,NE9,2020,31,3,3,62831100,128.82,CNSS_0320_CHARGE_PATRON_ Supervi,,NE965,T66100
26426,BTE,NE9,2020,31,3,3,62831100,128.82,CNSS_0320_CHARGE_PATRON_ Moniteu,,NE999,T66100
26427,BTE,NE9,2020,31,3,3,62831100,97.69,CNSS_0320_CHARGE_PATRON_ Assista,,NE902,T66100
26428,BTE,NE9,2020,31,3,3,62831100,97.69,CNSS_0320_CHARGE_PATRON_ Supervi,,NE902,T66100
26429,BTE,NE9,2020,31,3,3,62831100,109.98,CNSS_0320_CHARGE_PATRON_ Medecin,,NE965,T66100
26430,BTE,NE9,2020,31,3,3,62110000,10.62,CNSS_0320_COT.SAL_Gardien_NI042,,NE910,T66007
26431,BTE,NE9,2020,31,3,3,62110000,10.62,CNSS_0320_COT.SAL_Gardien_NI044,,NE910,T66007
26432,BTE,NE9,2020,31,3,3,62410000,15.87,CNSS_0320_COT.SAL_Chauffeur_NI05,,NE910,T66006
26433,BTE,NE9,2020,31,3,3,62210000,15.29,CNSS_0320_COT.SAL_Secretaire_NI0,,NE910,T66002
26434,BTE,NE9,2020,31,3,3,62310000,40.02,CNSS_0320_COT.SAL_Responsable Ep,,NE910,T66003
26435,BTE,NE9,2020,31,3,3,62210000,32.04,CNSS_0320_COT.SAL_Assistant Coor,,NE910,T66002
26436,BTE,NE9,2020,31,3,3,62410000,33.72,CNSS_0320_COT.SAL_Superviseur Lo,,NE910,T66006
26437,BTE,NE9,2020,31,3,3,62110000,9.48,CNSS_0320_COT.SAL_Gardien_NI075,,NE910,T66007
26438,BTE,NE9,2020,31,3,3,62410000,14.42,CNSS_0320_COT.SAL_Chauffeur_NI07,,NE910,T66006
26439,BTE,NE9,2020,31,3,3,62831100,36.62,CNSS_0320_COT.PATRON_Gardien_NI0,,NE910,T66100
26440,BTE,NE9,2020,31,3,3,62831100,36.62,CNSS_0320_COT.PATRON_Gardien_NI0,,NE910,T66100
26441,BTE,NE9,2020,31,3,3,62831100,36.01,CNSS_0320_COT.PATRON_Gardien_NI0,,NE910,T66100
26442,BTE,NE9,2020,31,3,3,62831100,36.9,CNSS_0320_COT.PATRON_Lavandier_N,,NE910,T66100
26443,BTE,NE9,2020,31,3,3,62831100,35.39,CNSS_0320_COT.PATRON_Gardien_NI0,,NE910,T66100
26444,BTE,NE9,2020,31,3,3,62831100,92.38,CNSS_0320_COT.PATRON_Responsable,,NE910,T66100
26445,BTE,NE9,2020,31,3,3,62831100,34.78,CNSS_0320_COT.PATRON_Gardien_NI0,,NE910,T66100
26446,BTE,NE9,2020,31,3,3,62831100,52,CNSS_0320_COT.PATRON_Chauffeur_N,,NE910,T66100
26447,BTE,NE9,2020,31,3,3,62831100,52.93,CNSS_0320_COT.PATRON_Chauffeur_M,,NE910,T66100
26448,AIN,EPIS,2020,31,1,3,61239000,212.17,NASEER Nasir 31012020,MSFF,80S447,6123
26449,AIN,EPIS,2020,31,1,3,61200000,3901.93,PASQUIER ESTELLE 31012020,MSFF,80S428,6120
26450,AIN,EPIS,2020,31,1,3,61239000,1822.99,PASQUIER ESTELLE 31012020,MSFF,80S428,6123
26451,AIN,EPIS,2020,31,1,3,61239000,229.99,PASQUIER ESTELLE 31012020,MSFF,80S428,6123
26452,AIN,EPIS,2020,31,1,3,61200000,355.45,RATTIGAN Susan Mae 31012020,MSFF,80S509,6120
26453,AIN,EPIS,2020,31,1,3,61239000,60.14,RATTIGAN Susan Mae 31012020,MSFF,80S509,6123
26454,AIN,EPIS,2020,31,1,3,61239000,8.69,RATTIGAN Susan Mae 31012020,MSFF,80S509,6123
