rownames,project_id,created,modified,name,code,on_the_field_project_code,locality,project_start_date,project_end_date,description_text,description_html,is_billable,guid,created_by_id,last_modification_by_id,division_id,activity_id,funding_type_id,pathology_id,country_id,responsible_id,analytical_axe_id,status,short_name,level,final_impact_comments,initiation_of_the_project_comments,partners_comments,topic_comments,study_pouplation_comments,population_comments,goal_comments,numbers_of_epidemiologist,term_of_reference_has_been_written,protocol_has_been_written,is_there_an_initial_restitution,is_there_a_report_to_be_delivered,is_there_an_article_to_be_submitted,trigger_comments,has_ethical_review_bord,various_countries,sponsor,other_final_impact,goal_id,trigger_id,security_context_id,population_id,role_of_epicentre_id,impact_expected_id,health_structure_id,study_design_id,methodology_id,data_type_id,linked_project_id,topic_id,creation_id
1028,1133,2020-04-29 ,2021-04-12 ,Feasibility of integration of verbal autopsy in retrospective survey,812534,"",,2020-01-01,2021-04-01,Review of verbal autopsy tool. Analysis of possible integration in retrospective survey. proposal for a pilot project,,1,,62,185,7,1,1,,,62,1078,4,Verbal Autopsy,,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,71,5547A325-7C1A-472F-B829-C5F1DC453637
1029,1134,2020-04-30 ,2021-02-17 ,STACOV,831160,"",,2020-03-01,2021-04-01,Appui dans l évaluation rétrospective et prospective de Tests de diagnostic rapides COVID-19 à l'AP-HP et sur des terrains Epicentre/MSF  ,,1,,161,161,1,9,1,,,11,1079,4,Support diagnostic COVID-19,4,"",,"","","","",,1,,,,,,"",0,0,"","",3,6,4,2,2,1,,1,8,3,,82,F6168908-B250-4F27-AFE9-FE47F522F930
1030,1135,2020-05-11 ,2022-07-06 ,Repepi Ecole des urgences,842189,"",,2020-05-01,2021-12-01,formation réponse aux épidémies ,,1,,165,176,9,3,1,,,51,1080,4,RepEpi Ecole des urgences ,2,"",,"","","","",,2,,,,,,"",0,0,"","",7,7,4,,1,,,,,,,77,4F6FBB2C-70E6-448E-B7C8-73DCB0047FCB
1031,1136,2020-05-13 ,2022-06-30 ,Lung Point-of-care ultrasound (POC-US) in an home-based care setting for patients with COVID-19 in Italy,832161,"",,2020-04-01,2021-12-01,Evaluation of the feasibility of lung POC-US performed by the USCA mobile units operating in 2 health districts in the Marche region to improve home-based management of COVID19 confirmed or highly suggestive patients. Evaluation of the utility of lung POC-US alongside clinical parameters in the preclinical management of COVID-19 patients  ,,1,,89,176,8,9,1,,,89,1082,4,POCUS Italy ,2,"",,ASUR Azienda sanitaria unica regionale ,"","","",,1,,,,,,"",0,0,"","",6,2,4,2,2,1,,1,9,2,,82,2A543A11-3ADA-4F5A-845C-76729AD19761
1032,1137,2020-05-13 ,2021-04-12 ,Support COVID Tchad,811535,"",,2020-04-01,2021-02-01,Support suivi epidemie covid Tchad ,,1,,30,185,7,1,1,,,30,1081,4,"",2,"",,"","","","",,-6,,,,,,"",0,0,"","",5,2,4,2,2,1,,,,,,82,078A79D8-6ABC-4547-8E41-BAE290E8BC46
1033,1138,2020-05-19 ,2022-06-30 ,Support COVID Afrique de l'ouest ,832162,"",,2020-03-01,2021-12-01,Support COVID Afrique de l'ouest ,,1,,165,176,8,9,1,,,148,1083,4,Support COVID Afrique de l'ouest ,1,"",,"","","","",,0,,,,,,"",0,1,"","",,2,,,2,,,,,,,82,936797E2-C9B0-4E49-AFCD-9BDDEA76F56D
1034,1139,2020-05-19 ,2022-05-11 ,Support COVID OCP RDC ,831163,"",,2020-03-01,2021-05-01,Support COVID OCP RDC ,,1,,165,21,8,9,1,,,33,1084,4,Support COVID OCP RDC ,2,"",,"","","","",,0,,,,,,"",0,0,"","",,,3,2,2,,,,,,,82,3EE3AF63-9843-4099-8D45-4FCA0CC67BAC
1035,1140,2020-05-19 ,2022-06-30 ,Support COVID Mali,831164,"",,2020-03-01,2021-12-01,Support COVID Mali,,1,,165,176,8,9,1,,,138,1085,4,Support COVID Mali,2,"",,"","","","",,0,,,,,,"",0,0,"","",5,2,4,2,2,,,1,12,2,,82,8676C381-5210-44C6-B296-C2C9A0091927
1036,1141,2020-05-19 ,2023-01-31 ,Mission COVID Afghanistan ,811536,"",,2020-04-01,2022-12-01,Mission COVID Afghanistan ,,1,,165,176,7,1,1,,,166,1086,4,Mission COVID Afghanistan ,4,"",,"","","","",,0,,,,,,"",1,0,"","",6,2,1,2,1,,,1,12,2,,82,21E60A15-33B5-463B-8F70-D208C41F0C18
1037,1142,2020-05-19 ,2021-11-24 ,Enquete de séroprévalence COVID Mission France ,811537,"",,2020-03-01,2021-04-01,Enquete de séroprévalence COVID Mission France ,,1,,165,165,7,1,1,,,52,1087,4,Enquete de séroprévalence COVID Mission France ,4,"",,"","","","",,0,,,,,,"",1,0,"","",6,2,4,2,,,,1,1,3,,82,4A0D1039-A9C6-4187-92E2-D03844025DDF
1038,1143,2020-05-19 ,2021-02-02 ,Support COVID Afrique du Sud ,832165,"",,2020-03-01,2020-12-01,Support COVID Afrique du Sud ,,1,,165,21,8,9,1,,,142,1088,4,Support COVID Afrique du Sud ,2,"",,"","","","",,0,,,,,,"",0,0,"","",,,4,,,,,,,,,82,668702DF-FAB1-478D-9D22-F00203AB422B
1039,1144,2020-05-19 ,2021-02-02 ,Clinical DataBase support Burkina Faso ,831166,"",,2020-03-01,2020-12-01,Clinical DataBase support Burkina Faso ,,1,,165,21,8,9,1,,,20,1089,4,Clinical DataBase support Burkina Faso ,4,"",,"","","","",,0,,,,,,"",1,0,"","",1,2,4,2,1,,,1,5,1,,82,E754740B-5B4C-4FAB-8DBC-21C0FEA628B4
1040,1145,2020-05-19 ,2021-02-02 ,Support COVID Nigeria Explo,831167,"",,2020-03-01,2020-12-01,Support COVID Nigeria Explo,,1,,165,21,8,9,1,,,148,1090,4,Support COVID Nigeria Explo,4,"",,"","","","",,0,,,,,,"",0,0,"","",,2,3,3,2,,,,,,,82,681D5F5C-FFB9-41DB-B793-D170CD1C36CC
1041,1146,2020-05-19 ,2023-02-10 ,Evaluation of a Lung Ultrasound score in COVID-19 positive patients ,814538,"",,2020-05-01,2023-12-01,Evaluation of a Lung Ultrasound score in COVID-19 positive patients ,,1,,153,176,8,1,1,,,153,1091,2,POCUS covid-19 Spain,4,"",,"","","","",,2,,,,,,"",,0,"","",,2,,2,,,,,,,,82,8AC1D9E1-9EEE-422B-A97F-3FBB6000BD0A
1042,1147,2020-05-20 ,2021-10-21 ,Evaluation of telecounselling accross MHPSS projects,811539,"",,2020-05-01,2021-10-01,survey and interviews wtih MHAMs in MHPSS projects to evaluate the rapid switch to telecounselling due to covid19 epidemic,,1,,3,33,7,1,1,,,33,1092,4,telecounselling,4,in all countries MSF has MHPSS programs and have at leat tried to switch to telemedicine,,"","","","",,2,,,,,,switch to telemedicine due to covid19 epidemic,1,0,"",evaluate challenges  bottlenecks  recommendations to improve telemedicine servicesin MHPSS programs,1,2,3,3,1,4,,3,1,3,,62,717FBA64-1FFC-4DC6-AF00-F618D6C51E72
1043,1148,2020-05-25 ,2023-03-02 ,Laboratory Maradi,824746,NE969,,2020-05-01,2023-12-01,Fonctionnement général du laboratoire de Maradi,,0,,161,201,11,10,1,,,11,1093,2,"",4,"",,"","","","",,0,,,,,,"",0,0,"","",3,7,4,2,1,5,,4,10,6,,75,0AF36199-6A52-4233-8542-2D9C30347084
1044,1149,2020-05-25 ,2021-03-26 ,Laboratory Maradi - PCR,823747,"",,2020-05-01,2020-12-01,Laboratory Maradi - PCR,,0,,161,161,1,10,1,,,11,1094,4,"",4,"",,"","","","",,0,,,,,,"",0,0,"",Amélioration des capacités du laboratoire de Maradi,3,6,4,2,1,,,4,10,6,,1,27244AC6-70D5-4D9A-B063-6B1EC67CDDF9
1045,1150,2020-06-22 ,2022-12-12 ,Support MSP Niger COVID Alert App,832168,NE903,,2020-06-01,2023-06-01,The Niger Ministry of Health's COVID-19 Response Committee wants to improve and better organize the COVID-19 alert and investigation system. The current system based primarily on paper and unstructured data sharing via text messages (WhatsApp) has several limitations and does not ensure the rapid and comprehensive collection and effectiveness of alert investigations. The commission asked Epicentre  in collaboration with the MSF Foundation  Medic Mobile and Google (Working Group)  to set up an electronic tool to organize the reception and investigation of COVID-19 alerts. The Working Group developed a platform to collect alert data in a structured way and to ensure the effectiveness and completeness of investigations in support of the Ministry of Health. The Alert-COVID19 app is a tool for receiving and investigating COVID19 alerts. It  allows community health workers  health workers in dedicated call centres as well as hospitals to notify COVID-19 alerts. These alerts are then investigated and suspected cases at COVID-19 are identified and tested.,,0,,161,161,1,9,1,,,155,1096,2,Alert App Niger,4,"",,"","","","",,3,,,,,,"",0,0,"","",5,6,3,2,5,2,,4,10,6,,1,4377DFDD-B2A1-4443-B441-444E264BFE01
1046,1151,2020-06-24 ,2022-10-18 ,Transparent Facial Orthosis (TFO) for patients with burns of the face and neck,822751,"",,2020-06-01,2023-12-01,The aim of this project is to explore 3D printing of durable and lighter prostheses.This is specifically for burns of the face and neck and introduces a new technology into MSF programs.,,0,,43,176,1,2,1,,,43,1101,2,TFO,4,"",,"","","",Burn victims,,2,,,,,,"",1,0,Fondation MSF,This is a study which aims to compare 3D printing to manual prosthesis for burns of the face and neck.,2,6,2,2,2,1,,4,10,4,,77,1D33FCAA-4D4A-4BA8-BA83-76BF43D845C9
1047,1152,2020-06-24 ,2021-11-05 ,Evaluating the use of hydroxychloroquine to prevent COVID-19 in healthcare workers in low-resource settings,824770,NE918,,2020-07-01,2022-12-01,This multicentre study  Chloroquine/ hydroxychloroquine prevention of coronavirus disease (COVID-19) in the healthcare setting; a randomised  placebo-controlled prophylaxis study (COPCOV) is sponsored by Oxford University  is recruiting in Europe  but has not yet enrolled in Africa. Epicentre was asked to participate in our site in Niger  easily capable of implementation of a clinical trial of this nature and previous track-record. The trial is a double-blind  randomised  placebo-controlled trial. The target population is healthcare workers (or frontline workers) who can be reliably followed up for 5 months. For this proposal  we are asking for funding to participate in this multi-centric trial with the primary aim of establishing the prophylactic utility of hydroxychloroquine. A total of 400 participants will be recruited in Niger. Data will be pooled across all enrolling sites  where the entire trial has an estimated sample size of 40 000. ,,1,,43,161,1,2,1,,,43,1150,4,COPCOV,2,"",,"",COVID 19,Adults,Frontline and Healthcare Workers,,3,,,,,,"",1,0,Oxford University,"",4,2,3,2,4,1,,1,4,3,,1,4A60591C-A8F6-4BC9-A656-B71F256A5686
1048,1153,2020-06-24 ,2023-03-02 ,PCR Laboratory Maradi,820749,NE968,,2020-05-01,2023-12-01,PCR Laboratory Maradi,,0,,161,201,11,10,1,,,11,1097,4,"",,"",,"","","","",,0,,,,,,"",,0,"",Amélioration des capacités du laboratoire de Maradi,3,6,4,2,,,,4,10,6,,1,8D68243C-8792-46B0-B4BF-FAEEA08230FB
1049,1154,2020-07-02 ,2021-02-02 ,Support COVID RCA,811540,"",,2020-07-01,2020-12-01,support surveillance COVID RCA,,1,,30,21,7,1,1,,,30,1098,4,"",4,"",,"","","","",,2,,,,,,"",0,0,"","",5,2,4,2,2,4,,1,12,1,,82,80A1470F-C760-4AE5-BB9E-D620A13D409C
1050,1155,2020-07-02 ,2022-09-06 , Support Epi Tchad ,811541,"",,2020-07-01,2023-12-01,poste epi support mission ,,1,,30,176,7,1,1,,,30,1099,2,Support Epi Tchad (Surveillance Nutrition Tchad 2020-2021),4,"",,"",measles,"","",,-7,,,,,,"",0,0,"","",6,6,4,2,2,1,,1,12,1,,59,BC48E179-65C6-4407-91AF-928B163538F8
1051,1156,2020-07-06 ,2023-02-28 ,Alertes-Goma: outils Medic-Mobile pour la surveillance d'une cohorte HIV,832178,"",,2022-09-01,2023-12-01,Aide au déploiement d'une solution Medic Mobile pour le suivi à distance d'une cohorte HIV à Goma par MSF OCP,,0,,116,214,1,9,1,,,177,1171,2,Alerte-Goma,4,"",,"","","",Cohorte VIH,,1,,,,,,"",0,0,"","",5,2,3,4,5,4,,1,10,2,,20,C4FD17CE-7D7F-429C-B6BA-134E8D6F1050
1052,1157,2020-07-07 ,2021-02-03 ,  Provision of oral pre-exposure prophylaxis (PrEP) for HIV prevention among HIV-negative female sex workers (FSW) and Men who have Sex with Men (MSM) in Tete and Beira  Mozambique ,832169,"",,2020-07-01,2020-12-07,The Médecins Sans Frontières (OCB) Corridor Project  which started in 2013  provides outreach HIV prevention  testing  and treatment services to commercial sex workers (CSWs) and long-distance truck drivers (LDTDs) at truck stops along the trucking corridor leading from Beira through Tete in Mozambique. Services included community-based HIV testing and counseling; community outreach  health promotion  condom distribution  and referral and linkage-to-care services. In order to strengthen the HIV prevention component of the Corridor Project  MSF proposes to pilot PrEP among HIV-negative FSW and men who have sex with men (MSM) (including male-to-female transgender women) using MSF services. A prospective mixed methods study was conducted among self-identified FSW and MSM making use of MSF services provided by the Corridor Project to assess the feasibility and acceptability of implementing PrEP. Epicentre provided technical expertise with data collection  data management and analysis.  ,,1,,50,21,8,9,1,,,50,1102,4,PREP Mozambique  OCB,2,"",,"","","","",,1,,,,,,Additional analysis requested based on updated lab test results (TDF) and review of analysis report,1,0,"","",2,7,4,4,2,,,,,,657,20,A1CEA7B9-0E69-49C4-B9B2-E98440BAC1F3
1053,1158,2020-07-09 ,2022-08-31 ,Impact of COVID on HIV-TB patients in MSF contexts,831174,"",,2020-06-01,2023-12-01,To describe the impact of COVID-19  and the public health measures to control the spread of SARS-CoV-2  on HIV and TB patient care in MSF contexts  including patients  and health care worker perspectives and perceptions.,,1,,28,201,8,9,1,,,28,1112,2,Impact COVID,1,"",,"","","","",,21,0,,0,1,0,"",1,1,"","",1,2,4,2,5,1,,3,3,2,861,1,ED3595DF-B6D8-4E8E-B145-DD4EB4A27C53
1054,1159,2020-07-09 ,2023-03-24 ,Surveillance Niger 2021,830170,"",,2020-06-01,2022-12-01,Support to MoH Niger in COVID 19 response as well as the inclusion of other reportable infectious diseases via the creation of a dashboard.,,0,,161,214,1,9,1,,,43,1104,4,"",2,"",,"","","","",,3,,,,,,"",0,0,"","",7,2,3,2,6,5,,4,10,6,,82,F959B258-68E1-4831-9CDD-872B442E3A4D
1055,1160,2020-07-09 ,2022-06-02 ,Support IP Dakar,830171,"",,2020-06-01,2022-12-01,Support to IP Dakar on clincial research related to COVID,,0,,161,161,1,2,1,,,43,1105,2,"",4,"",,"","","","",,3,,,,,,"",0,0,"","",7,6,4,4,6,5,,4,4,3,,82,71DFA68A-D1E7-433B-A9B9-06B4F52C47B2
1056,1161,2020-07-09 ,2021-02-17 ,Pharmalys,820753,"",,2020-07-01,2021-12-01,Sub-contracting to Pharmalys for monitoring support,,0,,161,161,1,2,1,,,43,1106,4,"",1,"",,"","","","",,0,,,,,,"",,1,"","",7,6,3,4,6,5,,4,10,6,,1,84D5A01D-820C-4A83-9CC0-59B05774E498
1057,1162,2020-07-17 ,2021-11-24 ,2020 RDC Equateur Maladie à Virus Ebola MSF OCP,834172,"",,2020-06-01,2021-04-01,MSF participe à la réponse à l'épidémie de la Maladie à virus Ebola (MVE) dans la province d Equateur  RDC  en collaboration avec le Ministère de la Santé  depuis la déclaration de l'épidémie le 1er juin 2020. Dans ce contexte complexe et évolutif  il est nécessaire de définir  mettre en  uvre et suivre les activités épidémiologiques  assurer la mise en  uvre correcte des protocoles et du contrôle de la qualité des études  fournir un soutien épidémiologique technique  superviser les équipes de terrain  assurer la liaison avec le ministère de la Santé et les autres partenaires engagés dans la réponse au virus Ebola  faciliter la communication et la coordination entre les différentes sections de MSF  et fournir un retour d'information rapide pour guider les opérations de MSF.  ,,1,,20,165,8,9,1,,,20,1107,4,2020 Equateur MVE,2,"",,"","","","",,0,,,,,,"",0,0,"","",5,2,3,2,1,4,,1,12,1,,11,C4637F9A-31E0-4E78-B4AE-E4399CAFFF43
1058,1163,2020-07-21 ,2022-05-11 ,Séroprévalence COVID19 en population à Aden,811542,"",,2020-07-01,2021-12-01,Séroprévalence COVID19 en population à Aden ,,1,,165,176,7,1,1,,,141,1108,4,SEROPREV COVID19 PERSONNELSANTE,4,"",,"","","","",,0,,,,,,"",1,0,"","",1,2,1,2,1,,,1,1,3,,82,8570D94C-E2F9-4728-9FA2-5A1CB92F8E34
1059,1164,2020-07-21 ,2021-11-24 ,Protocole general séroprévalence COVID19 chez les personnels de santé ,811543,"",,2020-07-01,2021-10-01,Protocole general séroprévalence COVID19 chez les personnels de santé ,,1,,165,165,7,1,1,,,33,1109,4,Protocole general séroprévalence COVID19 chez les personnels de santé ,2,"",,"","","","",,0,,,,,,"",1,0,"","",1,2,3,2,1,,,1,1,3,,82,16807650-D83D-41FA-853B-F7F35A5ADF34
1060,1165,2020-07-21 ,2023-01-31 ,prévalence COVID19 banque de sang,811544,"",,2020-07-01,2022-03-01,prévalence COVID19 banque de sang,,1,,165,176,7,1,1,,,33,1110,4,PREVA COVID19 BANQUE DE SANG,1,"",,"","","","",,0,,,,,,"",1,1,"","",1,2,,2,1,,,1,1,3,,82,65183B51-574E-455B-BAAD-E0A4115E47B3
1061,1166,2020-07-21 ,2022-07-01 ,Dashboard Yemen,831173,"",,2020-01-01,2021-12-01,Dashboard Yemen,,1,,165,176,8,9,1,,,141,1111,4,Dashboard Yemen,2,"",,"","","","",,0,,,,,,"",0,0,"","",6,6,3,,6,,,1,12,3,,75,B5B90B9C-E770-4067-AE3B-294729592573
1062,1167,2020-07-23 ,2022-06-30 ,Measles vaccine effectiveness study Sankuru DRC,812545,"",,2020-07-01,2021-12-01,vaccine effectiveness of measles vaccination following SIA in the context of resurgence of cases post SIA during measles epidemic of 2019,,1,,3,176,7,1,1,,,163,1113,4,VE Measles Sankuru,4,"",,"","",6mo to 59mo,"",,2,,,,,,"",1,0,"",gain understanding of resurgence of measles post SIA,6,6,4,2,1,4,,1,2,3,,43,E11BAE01-8294-4579-9F8F-27BD70F49FD2
1063,1168,2020-07-28 ,2021-06-23 ,BDD clinique COVID Herat,831175,"",,2020-07-01,2021-04-01,Implémentation de la BDD clinique COVID à Herat  Afghanistan Prolongation pour cause de 2ème vague,,1,,166,176,8,9,1,,,166,1114,4,"",4,"",,"","","","",,1,,,,,,"",1,0,"","",1,2,3,,1,,,,,5,,82,D8179C3E-27DD-4427-91EF-32C1E127B168
1064,1169,2020-07-29 ,2021-01-19 ,Support Epi-DS sur l'épidémie d'Ebola en Equateur  RDC (2020),TMP_5297595a-070c-435e-8dd2-005928fd0939,"",,2020-07-01,2020-12-01,Support technique de l'équipe Epi-DS pour la collection  centralisation et visualisation des données collectées par Epicentre dans les centres de traitement Ebola en Equateur  RDC,,1,,116,161,1,9,1,,,116,,4,Epi-DS Ebola RDC-Equateur 2020,4,"",,"","","","",,2,,,,,,"",,0,"","",5,2,4,2,2,1,,1,12,2,,11,83076041-A649-4E49-807E-2F5422397A38
1065,1170,2020-07-31 ,2021-02-08 ,Prévalence au COVID 19 - Anrs ,TMP_0860ebc8-0041-48bc-a3a4-bdfa267e3968,"",,2020-02-01,2020-12-01,Prévalence au COVID 19 - Anrs ,,1,,165,176,8,2,1,,,26,,4,Prévalence au COVID 19 - Anrs ,,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,82,02BBE7D6-7C1C-4A32-A521-383B2FD5CE07
1066,1171,2020-08-05 ,2021-02-19 ,EBODAC Uganda ,823754,UG998,,2019-05-01,2021-07-01,Support EPICENTRE to build capacity for carrying out community engagement for the conduct of the Ebola Vaccine trial (ZEBOVAC) through provision of technical  material and financial support. This will EPICENTRE can implement the community engagement activities.. ,,0,,161,80,1,2,1,,,80,1115,4,EBODAC,4,"",,"","","","",,0,,,,,,"",,0,"","",6,6,4,2,1,5,,4,13,6,,11,B7648C16-56F5-4A7B-90CB-A4AF0B82899F
1067,1172,2020-08-11 ,2022-03-17 ,Restructuration de contenus de (e) formations internationales  2020-21,844197,"",,2020-11-01,2021-12-01,Révision contenu  développement de nouvelles présentations et études de cas   digitalisation de certains contenus,,1,,40,40,9,3,1,,,40,1151,4,Restruct. Contenu.formation 2020,,"",,"","","","",,2,,,,,,"",0,0,"","",7,6,,,1,,,,,,,76,9372097F-30FF-4664-B77C-88250AD2F056
1068,1173,2020-08-13 ,2022-02-17 ,Catch Up Responsables de cellules,TMP_6e59a9f3-6a02-420d-baf1-a6fc8f538d84,"",,2020-01-01,2020-06-01,Catch Up Responsables de cellules ,,0,,165,40,9,3,1,,,40,,1,Catch Up Responsables de cellules,,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,76,434D7ED8-8F27-4C6B-9B51-C70B5DF7A51B
1069,1174,2020-08-13 ,2021-02-08 ,Mening conjugate vaccine,TMP_116f21d5-c591-4ba3-9259-3750e78ee932,"",,2020-12-01,2020-12-01,Mening conjugate vaccine ,,1,,165,176,1,2,1,,,43,,1,Mening conjugate vaccine,,"",,"","","","",,0,,,,,,"",,0,"","",,,,,,,,,,,,24,AF4CDDAC-8F6A-4496-9244-DD51DEA752E8
1070,1175,2020-08-20 ,2022-09-06 ,Cardiopulmonary ultrasound for sepsis  score to guide hemodynamic management in sepsis,824755,"",,2020-08-01,2023-12-01,The CAPUS score is teachable to ultrasound naïve clinicians  who can perform it reliably (agreement with expert on score value). ,,1,,112,176,8,2,1,,,112,1117,2,CAPUS,4,"",,"","","",Hospitalized adult patients with sepsis,,1,,,,,,"",1,0,"",Reducing the burden of sepsis in MSF projects through better clinical management,2,6,4,2,2,1,,1,10,3,,77,8E5BFA37-B449-405D-9BF2-898870494B6F
1071,1176,2020-08-21 ,2021-11-24 ,Field evaluation of GeneXpert (Cepheid) HCV viral load on capillary DBS in a tropical setting ,811546,"",,2020-08-01,2021-03-01,Field evaluation of GeneXpert (Cepheid) HCV viral load on capillary DBS in a tropical setting ,,1,,165,165,8,2,1,,,89,1116,4,"",4,"",,"","",critère d'inclusion: >=18,"",,0,,,,,,"",1,0,"","",3,6,4,2,1,1,,1,8,3,,16,81AEFDCC-EBF9-40BE-8AB2-D7B57771DEB4
