rownames,axe1_analytical_section_id,created,modified,code,created_by_id,last_modification_by_id,text_fr,text_en
1191,1196,2021-04-08 ,2021-04-08 ,821791,185,185,Physiotherapy Gaza OCP,Physiotherapy Gaza OCP
1192,1197,2021-04-12 ,2021-04-12 ,811567,185,185,Support OCP Emergency cell Covid19 Brazil,Support OCP Emergency cell Covid19 Brazil
1193,1198,2021-04-12 ,2021-04-12 ,811568,185,185,Support OCP Emergency cell Covid19 Peru,Support OCP Emergency cell Covid19 Peru
1194,1199,2021-04-20 ,2021-04-20 ,831184,185,185,Epi - support for capitalisation Mali ,Epi - support for capitalisation Mali 
1195,1200,2021-04-20 ,2021-04-20 ,831185,185,185,gestion crise OVH ,gestion crise OVH 
1196,1201,2021-04-21 ,2021-04-21 ,822792,161,161,Support MSF Japan -  Data Sharing Initiative,Support MSF Japan -  Data Sharing Initiative
1197,1202,2021-05-06 ,2021-05-06 ,823793,161,161,Prévalence Covid-19 ANRS,Prévalence Covid-19 ANRS
1198,1203,2021-05-10 ,2021-05-10 ,830186,185,185,Communication ,Communication 
1199,1204,2021-06-16 ,2021-06-16 ,812569,185,185,South Sudan: PKDL and VL relapse,South Sudan: PKDL and VL relapse
1200,1205,2021-06-16 ,2021-06-16 ,824794,185,185,Feasibility and practical implementation of the use of digital Xray and Computer-aided detection (CAD) on active TB case finding,Feasibility and practical implementation of the use of digital Xray and Computer-aided detection (CAD) on active TB case finding
1201,1206,2021-06-16 ,2021-06-16 ,831187,185,185,support epi projet de butembo et beni ,support epi projet de butembo et beni 
1202,1207,2021-06-16 ,2021-06-16 ,811570,185,185,Vaccination COVID Pop précaires MIssion France ,Vaccination COVID Pop précaires MIssion France 
1203,1208,2021-06-18 ,2021-06-18 ,821795,185,185,Counting Graves on Satellite Images To Estimate Mortality,Counting Graves on Satellite Images To Estimate Mortality
1204,1209,2021-06-18 ,2021-06-18 ,821796,185,185,Ebola North Kivu RVSV Analysis,Ebola North Kivu RVSV Analysis
1205,1210,2021-06-21 ,2021-06-21 ,821797,185,185,Algorithme de Triage Ebola,Algorithme de Triage Ebola
1206,1211,2021-06-21 ,2021-06-21 ,800022,176,176,Communication ,Communication 
1207,1212,2021-06-23 ,2021-06-23 ,821798,176,176,Validation d'un buffer par le labo d'Henri Mondor pour l'étude  Field evaluation of GeneXpert (Cepheid) HCV viral load on capillary DBS in a tropical setting ,Validation d'un buffer par le labo d'Henri Mondor pour l'étude  Field evaluation of GeneXpert (Cepheid) HCV viral load on capillary DBS in a tropical setting 
1208,1213,2021-06-25 ,2021-06-25 ,831188,176,176,Uganda - Epi position OCP,Uganda - Epi position OCP
1209,1214,2021-07-05 ,2021-07-05 ,822799,161,161,SMC coverage and adherence surveys  Magaria  Niger 2021,SMC coverage and adherence surveys  Magaria  Niger 2021
1210,1215,2021-07-06 ,2021-07-06 ,812571,176,176,Retrospective Mortality Survey and Mass Drug Administration Coverage for Malaria  Health Zone of ANGUMU,Retrospective Mortality Survey and Mass Drug Administration Coverage for Malaria  Health Zone of ANGUMU
1211,1216,2021-07-13 ,2021-07-13 ,844201,176,176,Diagnostic in Emergency Situations  2021,Diagnostic in Emergency Situations  2021
1212,1217,2021-08-13 ,2021-08-13 ,822800,201,201,Evaluation CATI Niger MSF CH,Evaluation CATI Niger MSF CH
1213,1218,2021-08-30 ,2021-08-30 ,823801,176,176,PREVAC : Évaluation de la couverture vaccinale COVID-19 auprès des populations en situation de grande précarité ,PREVAC : Évaluation de la couverture vaccinale COVID-19 auprès des populations en situation de grande précarité 
1214,1219,2021-09-02 ,2021-09-02 ,831189,176,176,cholera support Nigeria and Niger ,cholera support Nigeria and Niger 
1215,1220,2021-09-02 ,2021-09-02 ,831190,176,176,Nutrition   support programmes et développement liste linéaire,Nutrition   support programmes et développement liste linéaire
1216,1221,2021-09-06 ,2021-09-06 ,821802,201,201,Measles IgM RDT Evaluation - Generic protocol writing,Measles IgM RDT Evaluation - Generic protocol writing
1217,1222,2021-09-06 ,2021-09-06 ,824803,176,176,Evaluation CATI - Implementation RDC Intersection,Evaluation CATI - Implementation RDC Intersection
1218,1223,2021-09-08 ,2021-09-08 ,812572,176,176,Support Epidemiologique a la mission RDC OCG,Support Epidemiologique a la mission RDC OCG
1219,1224,2021-09-10 ,2021-09-10 ,811573,176,176,population based surveillance in camp settings ,population based surveillance in camp settings 
1220,1225,2021-09-13 ,2021-09-13 ,834191,176,176, POCUS advisors group discussion, POCUS advisors group discussion
1221,1226,2021-09-13 ,2021-09-13 ,812574,176,176,Hepatitis E Vaccination in Bentiu-South Sudan,Hepatitis E Vaccination in Bentiu-South Sudan
1222,1227,2021-09-14 ,2021-09-14 ,830179,161,161,80 SIFI,80 SIFI
1223,1228,2021-09-16 ,2021-09-16 ,821804,176,176,SORT-IT project support - OCP Aden ABR Study,SORT-IT project support - OCP Aden ABR Study
1224,1229,2021-09-16 ,2021-09-16 ,821805,176,176,SORT-IT Support - OCP/OCB Gaza Osteomyelitis Study,SORT-IT Support - OCP/OCB Gaza Osteomyelitis Study
1225,1230,2021-09-17 ,2021-09-17 ,811575,185,185,Outbreak Tools,Outbreak Tools
1226,1231,2021-09-17 ,2021-09-17 ,812576,185,185,Surveillance post earthquake in Haiti - MSF OCB,Surveillance post earthquake in Haiti - MSF OCB
1227,1232,2021-09-27 ,2021-09-27 ,810577,201,201,80 DEIF,80 DEIF
1228,1233,2021-09-27 ,2021-09-27 ,800023,201,201,80 DEIF,80 DEIF
1229,1234,2021-09-28 ,2021-09-28 ,820782,201,201,80 DR,80 DR
1230,1235,2021-10-11 ,2021-10-11 ,800024,176,176,80 DR,80 DR
1231,1236,2021-10-11 ,2021-10-11 ,800025,176,176,80 FINANCE,80 FINANCE
1232,1237,2021-10-11 ,2021-10-11 ,800026,176,176,80 DIRECTION GENERALE,80 DIRECTION GENERALE
1233,1238,2021-10-14 ,2021-10-14 ,831192,176,176,RDC  Nord Kivu  13ème épidémie d Ebola  MSF OCP,RDC  Nord Kivu  13ème épidémie d Ebola  MSF OCP
1234,1239,2021-10-19 ,2021-10-19 ,824806,201,201,Centre Scientifique Cameroun,Centre Scientifique Cameroun
1235,1240,2021-10-20 ,2021-10-20 ,821807,176,176,HIV communication using NHIPS data,HIV communication using NHIPS data
1236,1241,2021-10-28 ,2021-10-28 ,821808,201,201,Development Projects - Field Epidemio Network,Development Projects - Field Epidemio Network
1237,1242,2021-11-30 ,2021-11-30 ,823809,161,161,Support Pharmacovigilance MSF Niger,Support Pharmacovigilance MSF Niger
1238,1243,2021-12-03 ,2021-12-03 ,811578,201,201,Urgence Fièvre jaune Tchad,Urgence Fièvre jaune Tchad
1239,1244,2021-12-03 ,2021-12-03 ,831193,161,161,Hospital-based AST,Hospital-based AST
1240,1245,2021-12-08 ,2021-12-08 ,832194,176,176,Neonatal Hypothermia KAP survey (online survey for all OCBA medical staff involved in neonatal care) ,Neonatal Hypothermia KAP survey (online survey for all OCBA medical staff involved in neonatal care) 
1241,1246,2021-12-08 ,2021-12-08 ,831195,185,185,mixed method support ,mixed method support 
1242,1247,2021-12-10 ,2021-12-10 ,831196,185,185,coaching réseau des epdemios ,coaching réseau des epdemios 
1243,1248,2021-12-10 ,2021-12-10 ,831197,185,185,ANALYSE ET VISAULISATION,ANALYSE ET VISAULISATION
1244,1249,2021-12-13 ,2021-12-13 ,842202,176,176,Medical Academy  2022,Medical Academy  2022
1245,1250,2021-12-13 ,2021-12-13 ,844203,176,176,Responding to Epidemics  Eng OL  2022,Responding to Epidemics  Eng OL  2022
1246,1251,2021-12-13 ,2021-12-13 ,844204,176,176,Réponse aux épidémies  Fr  2022,Réponse aux épidémies  Fr  2022
1247,1252,2021-12-14 ,2021-12-14 ,823810,161,161,COVAC-2,COVAC-2
1248,1253,2022-01-07 ,2022-01-07 ,835198,176,176,Field epidemiologists training  2021-2022,Field epidemiologists training  2021-2022
1249,1254,2022-01-07 ,2022-01-07 ,813579,176,176,Enquête PREVAC - Financement ARS Ile-de-France,Enquête PREVAC - Financement ARS Ile-de-France
1250,1255,2022-01-10 ,2022-01-10 ,811580,176,176,South Sudan SMC Coverage Survey 2021,South Sudan SMC Coverage Survey 2021
1251,1256,2022-01-21 ,2022-01-21 ,811581,176,176,Enquête transversale multi-indicateurs de santé chez les enfants de moins de 5 ans dans le district sanitaire de Koutiala  Mali,Enquête transversale multi-indicateurs de santé chez les enfants de moins de 5 ans dans le district sanitaire de Koutiala  Mali
1252,1257,2022-01-21 ,2022-01-21 ,811582,176,176,Couverture et accès aux soins de santé maternelle et soins obstétriques d urgence dans les districts sanitaires de Tougan et Nouna  Boucle du Mouhoun  Burkina Faso,Couverture et accès aux soins de santé maternelle et soins obstétriques d urgence dans les districts sanitaires de Tougan et Nouna  Boucle du Mouhoun  Burkina Faso
1253,1258,2022-02-14 ,2022-02-14 ,823811,161,161,Oral Cholera Vaccine (OCV) data visualization and technical mapping services support,Oral Cholera Vaccine (OCV) data visualization and technical mapping services support
1254,1259,2022-02-21 ,2022-02-21 ,812583,176,176,Support epidemiologique cellule 3 OCG-Dakar,Support epidemiologique cellule 3 OCG-Dakar
1255,1260,2022-02-22 ,2022-02-22 ,844205,176,176,PSP Dakar  Fr  2022,PSP Dakar  Fr  2022
1256,1261,2022-02-24 ,2022-02-24 ,831199,176,176,Gaza  OCP  Epi-coach for national OR Focal Point,Gaza  OCP  Epi-coach for national OR Focal Point
1257,1262,2022-02-25 ,2022-02-25 ,811584,176,176,RDC - Goma - Evaluation CAG PVVIH - OCP,RDC - Goma - Evaluation CAG PVVIH - OCP
1258,1263,2022-03-08 ,2022-03-08 ,831200,176,176,Support desk Tokyo OCP,Support desk Tokyo OCP
1259,1264,2022-03-16 ,2022-03-16 ,831201,176,176,Capitalisation CPS Moissala Tchad,Capitalisation CPS Moissala Tchad
1260,1265,2022-03-16 ,2022-03-16 ,821812,176,176,GTFCC Surveillance WG,GTFCC Surveillance WG
1261,1266,2022-03-19 ,2022-03-19 ,822813,161,161,Suivi des cas de méningite après une épidémie  Magaria,Suivi des cas de méningite après une épidémie  Magaria
1262,1267,2022-03-22 ,2022-03-22 ,821814,176,176,PAVE study- Cervical cancer screening (VIA and AI) - Malawi - OCP,PAVE study- Cervical cancer screening (VIA and AI) - Malawi - OCP
1263,1268,2022-03-23 ,2022-03-23 ,831202,176,176,geosampler,geosampler
1264,1269,2022-03-23 ,2022-03-23 ,811585,176,176,Nutrition Herat; Afghanistan,Nutrition Herat; Afghanistan
1265,1270,2022-03-23 ,2022-03-23 ,811586,176,176,Focal Point Nairobi Desk,Focal Point Nairobi Desk
1266,1271,2022-03-23 ,2022-03-23 ,811587,176,176,Liberia 2022 Measles Outbreak Response,Liberia 2022 Measles Outbreak Response
1267,1272,2022-03-24 ,2022-03-24 ,823815,201,201,PK study of anti-TB treatment  - ANRS,PK study of anti-TB treatment  - ANRS
1268,1273,2022-03-29 ,2022-03-29 ,812588,176,176,Retrospective Mortality and Malaria prevalence  associated with MDA implementation- 2022-2023,Retrospective Mortality and Malaria prevalence  associated with MDA implementation- 2022-2023
1269,1274,2022-03-31 ,2022-03-31 ,844206,176,176,PSP 2  Bordeaux  2022,PSP 2  Bordeaux  2022
1270,1275,2022-03-31 ,2022-03-31 ,844207,176,176,PSP Kampala  2022,PSP Kampala  2022
1271,1276,2022-04-05 ,2022-04-05 ,811589,176,176,Urgence Rougeole Tchad 2022,Urgence Rougeole Tchad 2022
1272,1277,2022-04-07 ,2022-04-07 ,822816,176,176,CATI Study Cameroon,CATI Study Cameroon
1273,1278,2022-04-08 ,2022-04-08 ,831203,176,176,Nutritional emergency   Katsina   NGA   MSF OCP,Nutritional emergency   Katsina   NGA   MSF OCP
1274,1279,2022-04-11 ,2022-04-11 ,800027,201,201,Climate Action,Climate Action
1275,1280,2022-04-20 ,2022-04-20 ,831204,176,176,Maiduguri Ecritures des Articles,Maiduguri Ecritures des Articles
1276,1281,2022-04-21 ,2022-04-21 ,831205,176,176,Support Cellule OCP Dakar,Support Cellule OCP Dakar
1277,1282,2022-04-21 ,2022-04-21 ,832206,176,176,Support Epid mission Ukraine OCG,Support Epid mission Ukraine OCG
1278,1283,2022-05-02 ,2022-05-02 ,821817,176,176,Seroprevalence Measles - Urgepi,Seroprevalence Measles - Urgepi
1279,1284,2022-05-02 ,2022-05-02 ,831207,176,176,eCare Mali,eCare Mali
1280,1285,2022-05-05 ,2022-05-05 ,842208,176,176,Responding to Emergencies and Epidemics  India  2022,Responding to Emergencies and Epidemics  India  2022
1281,1286,2022-05-09 ,2022-05-09 ,810590,185,185,Generic Protocol: Coverage of maternal health and emergency obstetric care,Generic Protocol: Coverage of maternal health and emergency obstetric care
1282,1287,2022-05-10 ,2022-05-10 ,831208,176,176,Support Systéme de référence Libye,Support Systéme de référence Libye
1283,1288,2022-05-10 ,2022-05-10 ,811591,176,176,Integrated Outbreak Analytics Support,Integrated Outbreak Analytics Support
1284,1289,2022-05-10 ,2022-05-10 ,842209,176,176,Responding to Epidemics  OCG  Nigeria 2022,Responding to Epidemics  OCG  Nigeria 2022
1285,1290,2022-05-11 ,2022-05-11 ,823818,161,161,Lassa 2a,Lassa 2a
1286,1291,2022-05-12 ,2022-05-12 ,821819,185,185,HCV prevalence survey_Bangladesh,HCV prevalence survey_Bangladesh
1287,1292,2022-05-12 ,2022-05-12 ,821820,185,185,Fingerprick-DBS for HCV diagnosis,Fingerprick-DBS for HCV diagnosis
1288,1293,2022-05-12 ,2022-05-12 ,822821,185,185,Evaluation of Smart PPE usability in MSF field settings,Evaluation of Smart PPE usability in MSF field settings
1289,1294,2022-06-13 ,2022-06-13 ,811592,176,176,Tchad 2022 : couverture vaccinale rougeole Adré / nutrition et mortalité rétrospective Guéréda,Tchad 2022 : couverture vaccinale rougeole Adré / nutrition et mortalité rétrospective Guéréda
1290,1295,2022-06-21 ,2022-06-21 ,831209,176,176,OCP - Kenya - Ndhiwa - HIV indicators analyses,OCP - Kenya - Ndhiwa - HIV indicators analyses
1291,1296,2022-06-23 ,2022-06-23 ,842210,176,176,Réponses aux urgences et épidémies OCG  Cameroun  2022,Réponses aux urgences et épidémies OCG  Cameroun  2022
1292,1297,2022-07-13 ,2022-07-13 ,811593,176,176,C - OCP - Measles Vaccination Coverage Survey - Somaliland - 2022,C - OCP - Measles Vaccination Coverage Survey - Somaliland - 2022
1293,1298,2022-07-22 ,2022-07-22 ,821822,176,176,Clinical characteristics and outcome of COVID-19 ICU patients admitted at the MSF supported Al Kindi hospital  Baghdad  Iraq: A retrospective analysis,Clinical characteristics and outcome of COVID-19 ICU patients admitted at the MSF supported Al Kindi hospital  Baghdad  Iraq: A retrospective analysis
1294,1299,2022-07-27 ,2022-07-27 ,831210,176,176,Understanding the key drivers of malnutrition among Afghan young children aged 0-11 months in Herat Province,Understanding the key drivers of malnutrition among Afghan young children aged 0-11 months in Herat Province
1295,1300,2022-07-29 ,2022-07-29 ,812594,176,176,Investigation of a Marburg epidemic in Ghana,Investigation of a Marburg epidemic in Ghana
1296,1301,2022-09-06 ,2022-09-06 ,831211,201,201,Postimplementation analysis of bCPAP in a paediatric ICU in BGH liberia ,Postimplementation analysis of bCPAP in a paediatric ICU in BGH liberia 
1297,1302,2022-09-06 ,2022-09-06 ,821823,176,176,Perceptions of psychosocial suffering  mental illness and access to health care among the population of South Upi  Maguindanao: a qualitative analysis ,Perceptions of psychosocial suffering  mental illness and access to health care among the population of South Upi  Maguindanao: a qualitative analysis 
1298,1303,2022-09-14 ,2022-09-14 ,831212,176,176,Epidemiological Support for OCP Emergency Desk Pakistan Floods,Epidemiological Support for OCP Emergency Desk Pakistan Floods
1299,1304,2022-09-21 ,2022-09-21 ,812595,176,176,Vaccination coverage survey plus VE - Conakry,Vaccination coverage survey plus VE - Conakry
1300,1305,2022-09-27 ,2022-09-27 ,822824,161,161,Evaluation of brucellosis diagnostic tests,Evaluation of brucellosis diagnostic tests
1301,1306,2022-09-29 ,2022-09-29 ,831213,176,176,Uganda  EVD outbreak  MSF OCP 2022,Uganda  EVD outbreak  MSF OCP 2022
1302,1307,2022-09-29 ,2022-09-29 ,842211,176,176,Réponses aux Urgences et Epidemies-PUC  RDC  2022,Réponses aux Urgences et Epidemies-PUC  RDC  2022
1303,1308,2022-10-03 ,2022-10-03 ,821825,176,176,Evaluation of TB diagnostic algorithm among SAM children,Evaluation of TB diagnostic algorithm among SAM children
1304,1309,2022-10-04 ,2022-10-04 ,824826,176,176,Evaluation of new algorithms for diagnosis of tuberculosis in children,Evaluation of new algorithms for diagnosis of tuberculosis in children
1305,1310,2022-10-06 ,2022-10-06 ,811596,176,176,C - OCP - Investigation Epidemie de Cholera - Haiti - 2022,C - OCP - Investigation Epidemie de Cholera - Haiti - 2022
1306,1311,2022-10-06 ,2022-10-06 ,823827,161,161,MAGY Lassa,MAGY Lassa
1307,1312,2022-10-10 ,2022-10-10 ,841212,176,176,Responding to Emergencies and Epidemics  South Sudan  2023,Responding to Emergencies and Epidemics  South Sudan  2023
1308,1313,2022-10-10 ,2022-10-10 ,841213,176,176,Réponse aux Epidémies  RDC  OCP  2023,Réponse aux Epidémies  RDC  OCP  2023
1309,1314,2022-10-10 ,2022-10-10 ,831214,176,176,Responding to Emergencies and Epidemics  South Sudan  2023,Responding to Emergencies and Epidemics  South Sudan  2023
1310,1315,2022-10-10 ,2022-10-10 ,831215,176,176,Réponse aux Epidémies  RDC  OCP  2023,Réponse aux Epidémies  RDC  OCP  2023
1311,1316,2022-10-11 ,2022-10-11 ,821828,176,176,Outcomes of Internal fixation patients at MSF Aden Trauma Centre Retrospective Study,Outcomes of Internal fixation patients at MSF Aden Trauma Centre Retrospective Study
1312,1317,2022-10-11 ,2022-10-11 ,821829,176,176,Use of vancomycin with drug trough monitoring in MRSA osteomyelitis: a retrospective cohort study,Use of vancomycin with drug trough monitoring in MRSA osteomyelitis: a retrospective cohort study
1313,1318,2022-10-11 ,2022-10-11 ,844214,176,176,PSP  Bordeaux 1  Feb 2023,PSP  Bordeaux 1  Feb 2023
1314,1319,2022-10-11 ,2022-10-11 ,844215,176,176,PSP  Bordeaux 2  Sept 2023,PSP  Bordeaux 2  Sept 2023
1315,1320,2022-10-11 ,2022-10-11 ,844216,176,176,RepEpi  on-line  eng  2023,RepEpi  on-line  eng  2023
1316,1321,2022-10-11 ,2022-10-11 ,844217,176,176,RepEpi  Fr  2023,RepEpi  Fr  2023
1317,1322,2022-10-11 ,2022-10-11 ,844218,176,176,PSP  Dakar  2023,PSP  Dakar  2023
1318,1323,2022-10-11 ,2022-10-11 ,844219,176,176,PSP  Kampala  2023,PSP  Kampala  2023
1319,1324,2022-10-11 ,2022-10-11 ,842220,176,176,FMHA  2023,FMHA  2023
1320,1325,2022-10-12 ,2022-10-12 ,821830,176,176,Liberia 2022 Microbio Impact Prescribing Practices,Liberia 2022 Microbio Impact Prescribing Practices
